Timestamp,Heart_rate,RR intervals
2023-05-01 22:29:06,87,"[626, 612]"
2023-05-01 22:29:07,89,[643]
2023-05-01 22:29:08,90,[724]
2023-05-01 22:29:10,89,"[811, 752]"
2023-05-01 22:29:10,87,[782]
2023-05-01 22:29:11,85,"[792, 763]"
2023-05-01 22:29:12,84,[692]
2023-05-01 22:29:13,85,"[661, 663]"
2023-05-01 22:29:14,86,[673]
2023-05-01 22:29:15,88,"[649, 630]"
2023-05-01 22:29:16,91,"[601, 598]"
2023-05-01 22:29:17,92,[619]
2023-05-01 22:29:18,94,[697]
2023-05-01 22:29:19,94,[811]
2023-05-01 22:29:20,89,"[791, 784]"
2023-05-01 22:29:21,88,[814]
2023-05-01 22:29:22,86,[854]
2023-05-01 22:29:24,83,"[847, 782]"
2023-05-01 22:29:24,82,[730]
2023-05-01 22:29:26,82,[726]
2023-05-01 22:29:27,83,"[726, 722]"
2023-05-01 22:29:28,83,"[700, 652]"
2023-05-01 22:29:29,84,[651]
2023-05-01 22:29:30,87,"[624, 606]"
2023-05-01 22:29:31,90,"[600, 596]"
2023-05-01 22:29:32,92,[613]
2023-05-01 22:29:33,95,"[635, 669]"
2023-05-01 22:29:34,95,[707]
2023-05-01 22:29:35,92,"[715, 709]"
2023-05-01 22:29:35,91,[678]
2023-05-01 22:29:36,91,"[637, 627]"
2023-05-01 22:29:37,92,[622]
2023-05-01 22:29:38,94,"[634, 654]"
2023-05-01 22:29:39,94,"[655, 642]"
2023-05-01 22:29:40,94,[625]
2023-05-01 22:29:41,95,"[616, 608]"
2023-05-01 22:29:42,97,"[600, 582]"
2023-05-01 22:29:43,100,"[570, 568]"
2023-05-01 22:29:44,102,[571]
2023-05-01 22:29:45,104,"[588, 608]"
2023-05-01 22:29:46,103,[646]
2023-05-01 22:29:47,102,[709]
2023-05-01 22:29:48,94,"[773, 801]"
2023-05-01 22:29:49,91,[734]
2023-05-01 22:29:50,89,"[731, 747]"
2023-05-01 22:29:51,88,[747]
2023-05-01 22:29:53,87,"[706, 711]"
2023-05-01 22:29:53,87,[690]
2023-05-01 22:29:54,88,"[649, 643]"
2023-05-01 22:29:55,89,[653]
2023-05-01 22:29:56,90,"[642, 631]"
2023-05-01 22:29:57,91,[633]
2023-05-01 22:29:58,93,"[659, 718]"
2023-05-01 22:29:59,92,[781]
2023-05-01 22:30:00,90,[814]
2023-05-01 22:30:01,87,"[810, 788]"
