Timestamp,Heart_rate,RR intervals
2023-05-01 22:34:13,101,"[644, 663]"
2023-05-01 22:34:14,100,[695]
2023-05-01 22:34:15,96,"[702, 691]"
2023-05-01 22:34:16,95,[673]
2023-05-01 22:34:17,94,"[667, 655]"
2023-05-01 22:34:18,94,"[645, 628]"
2023-05-01 22:34:19,95,"[610, 596]"
2023-05-01 22:34:20,96,[570]
2023-05-01 22:34:21,100,"[569, 559]"
2023-05-01 22:34:22,103,"[553, 551]"
2023-05-01 22:34:23,106,"[547, 551]"
2023-05-01 22:34:24,108,"[542, 535]"
2023-05-01 22:34:25,111,"[538, 536]"
2023-05-01 22:34:26,112,"[531, 541]"
2023-05-01 22:34:27,113,[563]
2023-05-01 22:34:28,112,"[573, 621]"
2023-05-01 22:34:29,110,[616]
2023-05-01 22:34:30,106,"[615, 658]"
2023-05-01 22:34:31,102,"[654, 639]"
2023-05-01 22:34:32,101,[610]
2023-05-01 22:34:33,100,"[631, 648]"
2023-05-01 22:34:35,98,"[642, 620]"
2023-05-01 22:34:35,98,[630]
2023-05-01 22:34:36,99,"[607, 609]"
2023-05-01 22:34:37,99,[661]
2023-05-01 22:34:38,98,"[655, 653]"
2023-05-01 22:34:39,96,"[655, 656]"
2023-05-01 22:34:40,96,[672]
2023-05-01 22:34:41,95,"[628, 606]"
2023-05-01 22:34:42,97,"[592, 573]"
2023-05-01 22:34:43,101,"[557, 546]"
2023-05-01 22:34:45,105,"[537, 525]"
2023-05-01 22:34:45,109,"[517, 507]"
2023-05-01 22:34:46,113,"[506, 509]"
2023-05-01 22:34:47,116,"[524, 522]"
2023-05-01 22:34:48,116,[525]
2023-05-01 22:34:49,115,"[588, 711]"
2023-05-01 22:34:51,109,[670]
2023-05-01 22:34:51,100,"[667, 661]"
2023-05-01 22:34:52,98,[651]
2023-05-01 22:34:53,98,[813]
2023-05-01 22:34:54,92,"[785, 710]"
2023-05-01 22:34:57,90,[688]
2023-05-01 22:34:58,90,"[643, 663]"
2023-05-01 22:34:58,91,"[664, 681]"
2023-05-01 22:34:58,91,[660]
2023-05-01 22:34:59,92,"[650, 629]"
2023-05-01 22:35:00,93,"[621, 586]"
2023-05-01 22:35:02,95,[564]
2023-05-01 22:35:03,97,[599]
2023-05-01 22:35:03,98,"[692, 749]"
2023-05-01 22:35:05,94,"[681, 639]"
2023-05-01 22:35:05,94,[660]
2023-05-01 22:35:06,93,"[688, 655]"
2023-05-01 22:35:07,93,[667]
2023-05-01 22:35:10,93,"[692, 719]"
2023-05-01 22:35:10,92,[677]
2023-05-01 22:35:11,91,"[684, 681]"
2023-05-01 22:35:12,91,[678]
2023-05-01 22:35:12,91,"[699, 696]"
2023-05-01 22:35:14,90,[670]
2023-05-01 22:35:15,91,"[655, 627]"
2023-05-01 22:35:16,93,"[597, 584]"
2023-05-01 22:35:17,95,[572]
2023-05-01 22:35:18,98,"[590, 635]"
2023-05-01 22:35:19,99,[632]
2023-05-01 22:35:20,98,"[631, 691]"
2023-05-01 22:35:21,95,"[733, 693]"
2023-05-01 22:35:22,94,[636]
2023-05-01 22:35:23,94,"[630, 626]"
2023-05-01 22:35:23,95,[612]
2023-05-01 22:35:25,96,"[630, 645]"
2023-05-01 22:35:25,96,"[634, 625]"
2023-05-01 22:35:26,97,"[579, 578]"
2023-05-01 22:35:27,101,"[564, 547]"
2023-05-01 22:35:28,105,"[539, 532]"
2023-05-01 22:35:29,107,[524]
2023-05-01 22:35:30,111,"[519, 532]"
2023-05-01 22:35:31,112,"[563, 629]"
2023-05-01 22:35:32,110,[663]
2023-05-01 22:35:33,102,"[667, 670]"
2023-05-01 22:35:34,100,[633]
2023-05-01 22:35:35,99,"[632, 668]"
2023-05-01 22:35:37,98,[658]
2023-05-01 22:35:37,96,"[664, 649]"
2023-05-01 22:35:38,96,"[650, 650]"
2023-05-01 22:35:39,95,[654]
2023-05-01 22:35:40,95,"[670, 696]"
2023-05-01 22:35:42,94,[665]
2023-05-01 22:35:42,93,"[639, 596]"
2023-05-01 22:35:43,96,"[581, 583]"
2023-05-01 22:35:44,98,[610]
2023-05-01 22:35:45,99,"[648, 619]"
2023-05-01 22:35:46,98,[651]
2023-05-01 22:35:47,96,"[722, 680]"
2023-05-01 22:35:48,95,[659]
2023-05-01 22:35:50,94,"[712, 655]"
2023-05-01 22:35:50,94,"[616, 638]"
2023-05-01 22:35:51,94,[629]
2023-05-01 22:35:52,95,"[616, 633]"
2023-05-01 22:35:53,97,"[607, 584]"
2023-05-01 22:35:54,98,[584]
2023-05-01 22:35:55,100,"[593, 597]"
2023-05-01 22:35:56,101,"[595, 587]"
2023-05-01 22:35:57,102,"[579, 573]"
2023-05-01 22:36:00,104,"[565, 553]"
2023-05-01 22:36:00,107,"[541, 535]"
2023-05-01 22:36:00,110,"[527, 524]"
2023-05-01 22:36:01,112,"[529, 523]"
2023-05-01 22:36:03,114,"[517, 513]"
2023-05-01 22:36:04,115,[514]
2023-05-01 22:36:05,117,"[526, 557]"
2023-05-01 22:36:06,114,"[611, 634]"
2023-05-01 22:36:07,108,"[613, 597]"
2023-05-01 22:36:08,107,[560]
2023-05-01 22:36:09,108,"[551, 551]"
2023-05-01 22:36:11,109,"[550, 559]"
2023-05-01 22:36:11,110,"[558, 545]"
2023-05-01 22:36:11,111,"[535, 540]"
2023-05-01 22:36:12,112,"[543, 538]"
2023-05-01 22:36:14,113,"[534, 550]"
2023-05-01 22:36:14,112,"[560, 569]"
2023-05-01 22:36:16,112,[568]
