Timestamp,Heart_rate,RR intervals
2023-04-29 23:09:41,87,[733]
2023-04-29 23:09:42,87,[683]
2023-04-29 23:09:43,87,"[695, 706]"
2023-04-29 23:09:44,87,[730]
2023-04-29 23:09:44,87,"[713, 710]"
2023-04-29 23:09:46,87,[716]
2023-04-29 23:09:47,87,"[706, 670]"
2023-04-29 23:09:48,87,[677]
2023-04-29 23:09:49,88,"[686, 700]"
2023-04-29 23:09:50,88,[681]
2023-04-29 23:09:50,88,"[714, 725]"
2023-04-29 23:09:52,88,[710]
2023-04-29 23:09:53,87,[693]
2023-04-29 23:09:53,87,"[720, 737]"
2023-04-29 23:09:55,87,[706]
2023-04-29 23:09:56,87,"[705, 678]"
2023-04-29 23:09:56,88,"[646, 655]"
2023-04-29 23:09:58,89,[628]
2023-04-29 23:09:59,91,"[600, 602]"
2023-04-29 23:09:59,95,"[588, 570]"
2023-04-29 23:10:01,99,"[572, 556]"
2023-04-29 23:10:02,103,"[561, 565]"
2023-04-29 23:10:02,105,"[551, 539]"
2023-04-29 23:10:03,108,"[533, 534]"
2023-04-29 23:10:05,111,"[521, 517]"
2023-04-29 23:10:05,114,"[515, 510]"
2023-04-29 23:10:06,116,"[505, 499]"
2023-04-29 23:10:08,119,"[499, 507]"
2023-04-29 23:10:08,120,"[511, 503]"
2023-04-29 23:10:10,120,[521]
2023-04-29 23:10:11,119,"[556, 583]"
2023-04-29 23:10:12,114,"[613, 589]"
2023-04-29 23:10:13,112,[583]
2023-04-29 23:10:14,109,"[583, 689]"
2023-04-29 23:10:15,107,[677]
2023-04-29 23:10:15,102,"[636, 617]"
2023-04-29 23:10:16,100,"[659, 661]"
2023-04-29 23:10:17,99,[670]
2023-04-29 23:10:18,97,"[644, 669]"
2023-04-29 23:10:20,96,[602]
2023-04-29 23:10:22,97,"[619, 623]"
2023-04-29 23:10:22,97,"[649, 618]"
2023-04-29 23:10:23,97,[638]
2023-04-29 23:10:24,97,"[640, 658]"
2023-04-29 23:10:25,96,"[635, 633]"
2023-04-29 23:10:26,96,[617]
2023-04-29 23:10:27,97,"[636, 629]"
2023-04-29 23:10:28,98,"[604, 627]"
2023-04-29 23:10:29,98,[604]
2023-04-29 23:10:30,99,"[606, 633]"
2023-04-29 23:10:32,99,[634]
2023-04-29 23:10:32,98,"[633, 639]"
2023-04-29 23:10:33,98,[642]
2023-04-29 23:10:34,97,"[666, 632]"
2023-04-29 23:10:35,96,"[664, 664]"
2023-04-29 23:10:36,96,[666]
2023-04-29 23:10:37,95,"[664, 656]"
2023-04-29 23:10:38,94,[651]
2023-04-29 23:10:39,94,"[647, 640]"
2023-04-29 23:10:40,95,"[637, 640]"
