Timestamp,Heart_rate,RR intervals
2023-05-01 17:19:48,112,[594]
2023-05-01 17:19:49,109,"[584, 590]"
2023-05-01 17:19:50,108,"[585, 593]"
2023-05-01 17:19:51,107,"[579, 578]"
2023-05-01 17:19:52,107,"[571, 568]"
2023-05-01 17:19:53,107,[564]
2023-05-01 17:19:54,108,"[555, 558]"
2023-05-01 17:19:55,109,"[564, 574]"
2023-05-01 17:19:56,108,"[582, 579]"
2023-05-01 17:19:57,108,[586]
2023-05-01 17:19:58,107,"[584, 579]"
2023-05-01 17:19:59,107,"[570, 565]"
2023-05-01 17:20:00,107,"[562, 558]"
2023-05-01 17:20:01,108,"[549, 551]"
2023-05-01 17:20:02,110,"[545, 543]"
2023-05-01 17:20:03,111,"[542, 544]"
2023-05-01 17:20:04,112,"[544, 548]"
2023-05-01 17:20:05,112,[551]
2023-05-01 17:20:06,112,"[557, 564]"
2023-05-01 17:20:07,111,"[569, 568]"
2023-05-01 17:20:08,110,"[574, 586]"
2023-05-01 17:20:09,109,[589]
2023-05-01 17:20:10,107,"[593, 593]"
2023-05-01 17:20:11,106,"[596, 601]"
2023-05-01 17:20:12,105,"[590, 583]"
2023-05-01 17:20:13,105,[592]
2023-05-01 17:20:14,105,"[583, 591]"
2023-05-01 17:20:15,105,"[590, 583]"
2023-05-01 17:20:16,105,"[583, 588]"
2023-05-01 17:20:17,105,[588]
2023-05-01 17:20:18,105,"[591, 591]"
2023-05-01 17:20:19,104,"[592, 588]"
2023-05-01 17:20:20,104,[591]
2023-05-01 17:20:21,104,"[594, 593]"
2023-05-01 17:20:22,104,"[590, 587]"
2023-05-01 17:20:23,104,"[595, 596]"
2023-05-01 17:20:24,104,[593]
2023-05-01 17:20:27,104,"[594, 597]"
2023-05-01 17:20:27,104,"[595, 602]"
2023-05-01 17:20:27,103,[603]
2023-05-01 17:20:28,103,"[609, 615]"
2023-05-01 17:20:29,102,"[620, 618]"
2023-05-01 17:20:30,101,[604]
2023-05-01 17:20:31,101,"[599, 594]"
2023-05-01 17:20:32,102,"[601, 589]"
2023-05-01 17:20:33,103,"[592, 594]"
2023-05-01 17:20:34,103,[590]
2023-05-01 17:20:36,103,"[593, 594]"
2023-05-01 17:20:36,103,"[598, 600]"
2023-05-01 17:20:38,103,"[590, 596]"
2023-05-01 17:20:38,103,[594]
2023-05-01 17:20:39,103,"[590, 593]"
2023-05-01 17:20:40,104,"[587, 594]"
2023-05-01 17:20:41,104,[591]
2023-05-01 17:20:43,104,"[599, 608]"
2023-05-01 17:20:43,103,"[611, 608]"
2023-05-01 17:20:44,102,[613]
2023-05-01 17:20:45,102,"[611, 602]"
2023-05-01 17:20:46,102,"[596, 587]"
2023-05-01 17:20:47,103,"[587, 579]"
2023-05-01 17:20:48,103,[577]
2023-05-01 17:20:49,104,"[589, 597]"
2023-05-01 17:20:50,104,"[605, 617]"
2023-05-01 17:20:51,102,"[610, 606]"
2023-05-01 17:20:52,102,[602]
2023-05-01 17:20:53,102,"[600, 608]"
2023-05-01 17:20:54,102,"[613, 618]"
2023-05-01 17:20:55,101,[617]
2023-05-01 17:20:57,101,"[599, 582]"
2023-05-01 17:20:57,102,"[580, 576]"
2023-05-01 17:20:59,103,[565]
2023-05-01 17:20:59,104,"[614, 652]"
2023-05-01 17:21:01,103,[735]
2023-05-01 17:21:02,97,"[681, 703]"
2023-05-01 17:21:02,96,[657]
2023-05-01 17:21:04,94,"[670, 661]"
2023-05-01 17:21:04,94,[667]
2023-05-01 17:21:05,94,"[665, 659]"
2023-05-01 17:21:06,93,"[655, 631]"
2023-05-01 17:21:07,95,"[603, 586]"
2023-05-01 17:21:08,96,[586]
2023-05-01 17:21:09,98,[576]
2023-05-01 17:21:10,100,"[611, 699]"
2023-05-01 17:21:11,99,[794]
2023-05-01 17:21:12,93,"[709, 702]"
2023-05-01 17:21:13,92,[706]
2023-05-01 17:21:14,91,"[684, 673]"
2023-05-01 17:21:15,91,"[691, 647]"
2023-05-01 17:21:17,91,[648]
2023-05-01 17:21:17,92,"[644, 639]"
2023-05-01 17:21:18,93,[615]
2023-05-01 17:21:19,95,"[620, 618]"
2023-05-01 17:21:20,96,"[609, 611]"
2023-05-01 17:21:21,97,[617]
2023-05-01 17:21:22,98,"[613, 609]"
2023-05-01 17:21:23,99,"[610, 595]"
2023-05-01 17:21:24,101,"[577, 574]"
2023-05-01 17:21:26,103,"[574, 562]"
2023-05-01 17:21:26,104,[557]
2023-05-01 17:21:28,106,"[569, 568]"
2023-05-01 17:21:28,107,"[566, 584]"
2023-05-01 17:21:29,106,"[592, 609]"
2023-05-01 17:21:30,105,[592]
2023-05-01 17:21:31,105,"[590, 587]"
2023-05-01 17:21:32,105,"[579, 578]"
2023-05-01 17:21:33,105,"[584, 583]"
2023-05-01 17:21:34,105,[577]
2023-05-01 17:21:35,105,"[585, 578]"
2023-05-01 17:21:36,105,"[585, 585]"
2023-05-01 17:21:37,105,"[594, 579]"
2023-05-01 17:21:38,105,"[577, 572]"
2023-05-01 17:21:39,106,[571]
2023-05-01 17:21:40,106,"[561, 570]"
2023-05-01 17:21:41,107,"[574, 580]"
2023-05-01 17:21:42,107,"[570, 583]"
2023-05-01 17:21:43,107,[576]
2023-05-01 17:21:44,107,"[568, 569]"
2023-05-01 17:21:45,107,"[571, 561]"
2023-05-01 17:21:46,108,"[573, 579]"
2023-05-01 17:21:47,107,"[578, 572]"
2023-05-01 17:21:48,107,[579]
2023-05-01 17:21:51,107,"[568, 577]"
2023-05-01 17:21:51,107,"[573, 568]"
2023-05-01 17:21:51,108,"[562, 563]"
2023-05-01 17:21:52,108,"[562, 559]"
2023-05-01 17:21:53,109,"[554, 553]"
2023-05-01 17:21:55,109,[548]
2023-05-01 17:21:55,110,"[547, 545]"
2023-05-01 17:21:56,111,"[540, 541]"
2023-05-01 17:21:57,112,"[540, 546]"
2023-05-01 17:21:58,112,"[548, 552]"
2023-05-01 17:21:59,112,"[556, 553]"
2023-05-01 17:22:00,112,"[557, 548]"
2023-05-01 17:22:01,111,[546]
2023-05-01 17:22:02,112,"[549, 556]"
2023-05-01 17:22:03,111,"[558, 570]"
2023-05-01 17:22:04,110,"[564, 558]"
2023-05-01 17:22:06,110,"[557, 557]"
2023-05-01 17:22:06,110,"[551, 545]"
2023-05-01 17:22:07,111,[543]
2023-05-01 17:22:09,111,"[553, 566]"
2023-05-01 17:22:09,111,"[564, 563]"
2023-05-01 17:22:10,110,"[570, 579]"
2023-05-01 17:22:11,109,"[579, 578]"
2023-05-01 17:22:12,108,"[554, 567]"
2023-05-01 17:22:13,109,[561]
2023-05-01 17:22:14,109,"[558, 560]"
2023-05-01 17:22:16,109,"[578, 594]"
2023-05-01 17:22:16,108,[597]
2023-05-01 17:22:18,106,"[619, 611]"
2023-05-01 17:22:18,104,"[601, 599]"
2023-05-01 17:22:19,104,"[596, 592]"
2023-05-01 17:22:20,103,[573]
2023-05-01 17:22:22,104,"[578, 582]"
2023-05-01 17:22:22,105,"[584, 576]"
2023-05-01 17:22:23,105,"[587, 584]"
2023-05-01 17:22:24,105,"[571, 548]"
2023-05-01 17:22:25,107,"[557, 544]"
2023-05-01 17:22:26,108,[531]
2023-05-01 17:22:27,111,"[533, 553]"
2023-05-01 17:22:28,111,"[545, 553]"
2023-05-01 17:22:29,111,"[564, 554]"
2023-05-01 17:22:30,111,"[566, 574]"
2023-05-01 17:22:31,110,[571]
2023-05-01 17:22:32,109,"[570, 567]"
2023-05-01 17:22:33,109,"[558, 558]"
2023-05-01 17:22:34,109,"[552, 551]"
2023-05-01 17:22:35,110,"[550, 539]"
2023-05-01 17:22:36,112,"[533, 530]"
2023-05-01 17:22:37,113,"[527, 525]"
2023-05-01 17:22:38,114,"[530, 527]"
2023-05-01 17:22:39,115,"[545, 551]"
2023-05-01 17:22:40,114,[544]
2023-05-01 17:22:41,114,"[535, 561]"
2023-05-01 17:22:42,112,"[582, 605]"
2023-05-01 17:22:43,111,[613]
2023-05-01 17:22:44,107,"[612, 615]"
2023-05-01 17:22:45,105,"[609, 584]"
2023-05-01 17:22:46,104,"[586, 586]"
2023-05-01 17:22:47,104,"[594, 570]"
2023-05-01 17:22:48,105,[574]
2023-05-01 17:22:49,105,"[594, 587]"
2023-05-01 17:22:50,105,"[590, 597]"
2023-05-01 17:22:51,104,"[597, 585]"
2023-05-01 17:22:52,104,[586]
2023-05-01 17:22:53,105,"[576, 577]"
2023-05-01 17:22:54,105,"[573, 559]"
2023-05-01 17:22:55,107,"[559, 555]"
2023-05-01 17:22:56,108,"[544, 556]"
2023-05-01 17:22:57,109,[550]
2023-05-01 17:22:58,110,"[545, 569]"
2023-05-01 17:22:59,110,[597]
2023-05-01 17:23:00,105,"[665, 732]"
2023-05-01 17:23:01,99,[730]
2023-05-01 17:23:02,93,[772]
2023-05-01 17:23:03,89,"[789, 811]"
2023-05-01 17:23:04,87,[767]
