Timestamp,Heart_rate,RR intervals
2023-05-01 17:16:23,107,"[576, 583]"
2023-05-01 17:16:24,106,"[587, 588]"
2023-05-01 17:16:25,106,[592]
2023-05-01 17:16:26,105,"[588, 587]"
2023-05-01 17:16:27,105,"[584, 587]"
2023-05-01 17:16:28,105,"[581, 578]"
2023-05-01 17:16:29,105,[579]
2023-05-01 17:16:30,105,[585]
2023-05-01 17:16:31,105,"[590, 579]"
2023-05-01 17:16:32,105,"[1154, 588]"
2023-05-01 17:16:33,105,[579]
2023-05-01 17:16:34,106,"[574, 578]"
2023-05-01 17:16:35,106,"[574, 571]"
2023-05-01 17:16:36,107,"[573, 560]"
2023-05-01 17:16:37,107,"[561, 554]"
2023-05-01 17:16:38,108,"[563, 549]"
2023-05-01 17:16:39,109,[556]
2023-05-01 17:16:40,110,"[552, 560]"
2023-05-01 17:16:41,109,"[575, 576]"
2023-05-01 17:16:42,109,"[569, 579]"
2023-05-01 17:16:43,108,"[576, 576]"
2023-05-01 17:16:44,108,[574]
2023-05-01 17:16:45,107,"[569, 566]"
2023-05-01 17:16:46,108,"[565, 564]"
2023-05-01 17:16:47,108,"[566, 569]"
2023-05-01 17:16:48,108,[582]
2023-05-01 17:16:49,107,"[610, 657]"
2023-05-01 17:16:50,105,[675]
2023-05-01 17:16:51,100,"[683, 705]"
2023-05-01 17:16:52,98,[696]
2023-05-01 17:16:53,95,"[684, 661]"
2023-05-01 17:16:54,94,[660]
2023-05-01 17:16:55,94,"[647, 643]"
2023-05-01 17:16:56,95,"[634, 623]"
2023-05-01 17:16:57,95,[613]
2023-05-01 17:16:58,97,"[614, 615]"
2023-05-01 17:16:59,98,"[609, 604]"
2023-05-01 17:17:00,99,"[593, 581]"
2023-05-01 17:17:01,100,[572]
2023-05-01 17:17:02,103,"[579, 584]"
2023-05-01 17:17:03,104,"[582, 580]"
2023-05-01 17:17:04,104,"[590, 589]"
2023-05-01 17:17:05,104,[589]
2023-05-01 17:17:06,104,"[588, 593]"
2023-05-01 17:17:07,104,"[591, 586]"
2023-05-01 17:17:08,104,"[585, 584]"
2023-05-01 17:17:09,105,[587]
2023-05-01 17:17:10,105,"[592, 585]"
2023-05-01 17:17:11,105,"[580, 569]"
2023-05-01 17:17:12,106,"[568, 574]"
2023-05-01 17:17:13,106,[577]
2023-05-01 17:17:14,106,"[581, 582]"
2023-05-01 17:17:15,106,"[588, 596]"
2023-05-01 17:17:17,105,"[587, 589]"
2023-05-01 17:17:17,105,[587]
2023-05-01 17:17:19,105,"[589, 584]"
2023-05-01 17:17:19,105,"[578, 575]"
2023-05-01 17:17:20,106,"[570, 560]"
2023-05-01 17:17:21,107,"[553, 550]"
2023-05-01 17:17:22,108,[553]
2023-05-01 17:17:23,109,"[551, 581]"
2023-05-01 17:17:24,108,"[623, 635]"
2023-05-01 17:17:25,106,[635]
2023-05-01 17:17:26,102,"[664, 664]"
2023-05-01 17:17:27,100,[651]
2023-05-01 17:17:28,98,"[632, 632]"
2023-05-01 17:17:29,98,"[633, 622]"
2023-05-01 17:17:30,98,[618]
2023-05-01 17:17:31,98,"[613, 605]"
2023-05-01 17:17:32,100,"[600, 597]"
2023-05-01 17:17:33,101,"[592, 583]"
2023-05-01 17:17:35,102,"[572, 567]"
2023-05-01 17:17:35,104,[562]
2023-05-01 17:17:36,106,"[551, 541]"
2023-05-01 17:17:37,108,"[538, 543]"
2023-05-01 17:17:38,110,"[545, 551]"
2023-05-01 17:17:39,111,"[549, 546]"
2023-05-01 17:17:40,111,"[556, 553]"
2023-05-01 17:17:41,111,"[554, 555]"
2023-05-01 17:17:42,111,[558]
2023-05-01 17:17:43,111,"[560, 562]"
2023-05-01 17:17:44,110,"[560, 558]"
2023-05-01 17:17:45,110,"[559, 552]"
2023-05-01 17:17:46,110,"[565, 584]"
2023-05-01 17:17:47,110,[593]
2023-05-01 17:17:48,108,"[589, 581]"
2023-05-01 17:17:49,107,"[578, 567]"
2023-05-01 17:17:50,108,"[554, 562]"
2023-05-01 17:17:51,108,"[565, 562]"
2023-05-01 17:17:52,108,[566]
2023-05-01 17:17:53,108,"[574, 570]"
2023-05-01 17:17:54,108,"[576, 578]"
2023-05-01 17:17:55,107,"[580, 581]"
2023-05-01 17:17:56,107,[584]
2023-05-01 17:17:57,106,"[583, 578]"
2023-05-01 17:17:58,106,"[576, 572]"
2023-05-01 17:17:59,107,"[573, 569]"
2023-05-01 17:18:00,107,"[568, 572]"
2023-05-01 17:18:01,107,[576]
2023-05-01 17:18:02,107,"[586, 602]"
2023-05-01 17:18:03,105,"[611, 622]"
2023-05-01 17:18:04,104,[621]
2023-05-01 17:18:05,102,"[625, 630]"
2023-05-01 17:18:07,101,[626]
2023-05-01 17:18:07,100,"[627, 623]"
2023-05-01 17:18:09,99,"[628, 639]"
2023-05-01 17:18:09,99,[644]
2023-05-01 17:18:10,98,"[637, 626]"
2023-05-01 17:18:11,98,"[623, 615]"
2023-05-01 17:18:12,98,[611]
2023-05-01 17:18:13,99,"[614, 614]"
2023-05-01 17:18:14,99,"[608, 608]"
2023-05-01 17:18:15,100,[608]
2023-05-01 17:18:16,100,"[607, 609]"
2023-05-01 17:18:17,101,"[606, 607]"
2023-05-01 17:18:18,101,[620]
2023-05-01 17:18:19,100,"[617, 620]"
2023-05-01 17:18:20,100,"[621, 620]"
2023-05-01 17:18:21,100,[619]
2023-05-01 17:18:23,100,"[614, 595]"
2023-05-01 17:18:23,101,"[604, 603]"
2023-05-01 17:18:24,101,[599]
2023-05-01 17:18:25,101,"[605, 600]"
2023-05-01 17:18:26,102,"[604, 594]"
2023-05-01 17:18:27,102,"[599, 599]"
2023-05-01 17:18:28,102,[590]
2023-05-01 17:18:29,103,"[583, 572]"
2023-05-01 17:18:30,104,"[581, 572]"
2023-05-01 17:18:31,105,"[569, 564]"
2023-05-01 17:18:32,107,"[564, 558]"
2023-05-01 17:18:33,108,"[562, 550]"
2023-05-01 17:18:34,108,[560]
2023-05-01 17:18:35,109,"[559, 555]"
2023-05-01 17:18:36,109,"[556, 554]"
2023-05-01 17:18:37,110,"[551, 550]"
2023-05-01 17:18:38,111,"[537, 521]"
2023-05-01 17:18:39,112,[543]
2023-05-01 17:18:40,113,[550]
2023-05-01 17:18:41,112,"[603, 825]"
2023-05-01 17:18:42,112,[875]
2023-05-01 17:18:43,112,[843]
2023-05-01 17:18:44,111,[846]
2023-05-01 17:18:45,110,[863]
2023-05-01 17:18:46,110,[888]
2023-05-01 17:18:47,88,"[900, 894]"
2023-05-01 17:18:48,81,[889]
2023-05-01 17:18:49,80,[801]
2023-05-01 17:18:50,79,"[770, 755]"
2023-05-01 17:18:51,79,[718]
2023-05-01 17:18:52,80,"[700, 690]"
2023-05-01 17:18:53,82,"[669, 664]"
2023-05-01 17:18:54,83,[651]
2023-05-01 17:18:55,86,"[630, 609]"
2023-05-01 17:18:57,89,"[601, 592]"
2023-05-01 17:18:57,93,"[587, 574]"
2023-05-01 17:18:58,95,[579]
2023-05-01 17:18:59,99,"[567, 577]"
2023-05-01 17:19:00,102,"[575, 571]"
2023-05-01 17:19:01,104,"[567, 560]"
2023-05-01 17:19:02,106,"[557, 555]"
2023-05-01 17:19:03,108,"[548, 542]"
2023-05-01 17:19:04,110,"[532, 534]"
2023-05-01 17:19:05,112,"[534, 535]"
2023-05-01 17:19:06,112,[533]
2023-05-01 17:19:07,113,"[536, 541]"
2023-05-01 17:19:08,113,"[543, 549]"
2023-05-01 17:19:09,113,"[552, 553]"
2023-05-01 17:19:10,112,"[566, 563]"
2023-05-01 17:19:11,111,"[557, 552]"
2023-05-01 17:19:12,111,[556]
2023-05-01 17:19:13,111,"[553, 550]"
2023-05-01 17:19:14,111,"[553, 555]"
2023-05-01 17:19:15,111,"[564, 567]"
2023-05-01 17:19:16,110,"[574, 575]"
2023-05-01 17:19:17,109,[575]
2023-05-01 17:19:18,108,"[573, 576]"
2023-05-01 17:19:19,108,"[578, 573]"
2023-05-01 17:19:20,108,"[569, 561]"
2023-05-01 17:19:21,108,"[564, 552]"
2023-05-01 17:19:22,109,"[548, 547]"
2023-05-01 17:19:23,110,"[546, 545]"
2023-05-01 17:19:24,111,[547]
2023-05-01 17:19:25,111,"[543, 543]"
2023-05-01 17:19:26,112,"[541, 534]"
