Timestamp,Heart_rate,RR intervals
2023-04-30 21:27:43,84,"[786, 784]"
2023-04-30 21:27:44,83,[772]
2023-04-30 21:27:45,82,"[760, 723]"
2023-04-30 21:27:46,82,[677]
2023-04-30 21:27:47,84,"[662, 638]"
2023-04-30 21:27:48,85,[649]
2023-04-30 21:27:49,88,"[671, 703]"
2023-04-30 21:27:50,88,[687]
2023-04-30 21:27:51,88,"[690, 686]"
2023-04-30 21:27:52,88,[690]
2023-04-30 21:27:53,89,"[652, 663]"
2023-04-30 21:27:54,90,"[660, 648]"
2023-04-30 21:27:55,91,[662]
2023-04-30 21:27:56,91,"[656, 649]"
2023-04-30 21:27:57,92,[644]
2023-04-30 21:27:58,93,"[665, 695]"
2023-04-30 21:27:59,92,[684]
2023-04-30 21:28:00,91,"[682, 647]"
2023-04-30 21:28:01,93,"[605, 646]"
2023-04-30 21:28:02,94,[622]
2023-04-30 21:28:03,95,"[635, 608]"
2023-04-30 21:28:04,96,"[633, 627]"
2023-04-30 21:28:05,96,[622]
2023-04-30 21:28:06,97,"[614, 606]"
2023-04-30 21:28:07,99,"[605, 597]"
2023-04-30 21:28:08,99,[602]
2023-04-30 21:28:09,100,"[602, 595]"
2023-04-30 21:28:10,101,"[613, 611]"
2023-04-30 21:28:11,101,[623]
2023-04-30 21:28:12,101,"[591, 616]"
2023-04-30 21:28:13,101,"[619, 621]"
2023-04-30 21:28:14,100,[608]
2023-04-30 21:28:15,100,"[641, 631]"
2023-04-30 21:28:16,99,"[605, 601]"
2023-04-30 21:28:18,100,"[590, 574]"
2023-04-30 21:28:18,103,"[566, 565]"
2023-04-30 21:28:20,104,[546]
2023-04-30 21:28:20,107,"[548, 543]"
2023-04-30 21:28:21,109,"[527, 532]"
2023-04-30 21:28:22,111,"[547, 561]"
2023-04-30 21:28:23,111,"[548, 540]"
2023-04-30 21:28:24,112,"[550, 533]"
2023-04-30 21:28:25,113,"[538, 540]"
2023-04-30 21:28:27,113,"[546, 557]"
2023-04-30 21:28:27,113,[544]
2023-04-30 21:28:28,112,"[562, 533]"
2023-04-30 21:28:29,113,"[541, 550]"
2023-04-30 21:28:30,112,"[564, 603]"
2023-04-30 21:28:31,111,[599]
2023-04-30 21:28:32,108,"[613, 601]"
2023-04-30 21:28:34,106,"[585, 586]"
2023-04-30 21:28:34,105,"[590, 577]"
2023-04-30 21:28:36,106,"[570, 553]"
2023-04-30 21:28:37,108,"[537, 527]"
2023-04-30 21:28:38,111,"[522, 516]"
2023-04-30 21:28:39,112,[518]
2023-04-30 21:28:40,114,"[530, 555]"
2023-04-30 21:28:41,113,"[583, 588]"
2023-04-30 21:28:42,110,"[571, 564]"
2023-04-30 21:28:43,110,[589]
2023-04-30 21:28:44,108,"[594, 604]"
2023-04-30 21:28:45,106,"[592, 612]"
2023-04-30 21:28:45,105,[614]
2023-04-30 21:28:46,103,"[642, 626]"
2023-04-30 21:28:47,101,"[625, 627]"
2023-04-30 21:28:49,101,[657]
2023-04-30 21:28:49,100,[659]
2023-04-30 21:28:50,97,"[684, 674]"
2023-04-30 21:28:51,95,"[702, 669]"
2023-04-30 21:28:52,94,[660]
2023-04-30 21:28:53,94,"[654, 687]"
2023-04-30 21:28:54,93,[601]
2023-04-30 21:28:55,95,"[598, 596]"
2023-04-30 21:28:57,97,[629]
2023-04-30 21:28:57,97,"[684, 728]"
2023-04-30 21:28:58,95,[724]
2023-04-30 21:28:59,92,"[692, 710]"
2023-04-30 21:29:00,91,[690]
2023-04-30 21:29:01,91,"[663, 648]"
2023-04-30 21:29:02,92,"[644, 630]"
2023-04-30 21:29:03,93,[617]
2023-04-30 21:29:04,94,"[630, 662]"
2023-04-30 21:29:05,95,"[608, 602]"
2023-04-30 21:29:06,96,[603]
2023-04-30 21:29:08,97,[659]
2023-04-30 21:29:08,96,"[715, 785]"
2023-04-30 21:29:10,93,[765]
2023-04-30 21:29:10,89,"[760, 744]"
2023-04-30 21:29:11,88,[726]
2023-04-30 21:29:12,88,[708]
2023-04-30 21:29:13,87,"[701, 684]"
2023-04-30 21:29:14,88,"[660, 672]"
2023-04-30 21:29:15,89,[682]
2023-04-30 21:29:16,89,[688]
2023-04-30 21:29:17,89,"[692, 721]"
2023-04-30 21:29:18,89,[755]
2023-04-30 21:29:19,88,[765]
2023-04-30 21:29:20,86,"[763, 778]"
2023-04-30 21:29:21,85,[772]
2023-04-30 21:29:23,84,"[754, 740]"
2023-04-30 21:29:24,84,[734]
2023-04-30 21:29:25,84,"[682, 681]"
2023-04-30 21:29:26,85,[676]
2023-04-30 21:29:27,86,"[674, 675]"
2023-04-30 21:29:28,87,[685]
2023-04-30 21:29:29,87,[708]
2023-04-30 21:29:30,87,"[704, 708]"
2023-04-30 21:29:31,87,"[717, 686]"
2023-04-30 21:29:32,87,[652]
2023-04-30 21:29:33,89,"[653, 648]"
2023-04-30 21:29:34,90,[666]
2023-04-30 21:29:35,90,[660]
