Timestamp,Heart_rate,RR intervals
2023-04-30 22:12:29,96,"[623, 630]"
2023-04-30 22:12:30,97,[671]
2023-04-30 22:12:31,95,"[668, 692]"
2023-04-30 22:12:32,95,[710]
2023-04-30 22:12:33,92,"[687, 673]"
2023-04-30 22:12:34,92,[688]
2023-04-30 22:12:35,92,"[676, 694]"
2023-04-30 22:12:36,91,[646]
2023-04-30 22:12:38,92,"[670, 680]"
2023-04-30 22:12:38,92,[690]
2023-04-30 22:12:39,91,"[691, 699]"
2023-04-30 22:12:40,91,[688]
2023-04-30 22:12:41,90,"[672, 690]"
2023-04-30 22:12:42,90,[684]
2023-04-30 22:12:43,90,"[720, 743]"
2023-04-30 22:12:45,89,[763]
2023-04-30 22:12:45,88,[751]
2023-04-30 22:12:46,86,"[744, 687]"
2023-04-30 22:12:48,87,"[688, 659]"
2023-04-30 22:12:48,87,[619]
2023-04-30 22:12:49,90,"[618, 623]"
2023-04-30 22:12:50,92,"[641, 621]"
2023-04-30 22:12:51,93,[588]
2023-04-30 22:12:52,96,"[610, 579]"
2023-04-30 22:12:53,99,"[570, 566]"
2023-04-30 22:12:54,103,"[558, 552]"
2023-04-30 22:12:55,105,"[561, 556]"
2023-04-30 22:12:56,107,"[547, 541]"
2023-04-30 22:12:57,110,"[536, 538]"
2023-04-30 22:12:59,111,[545]
2023-04-30 22:13:00,111,"[559, 590]"
2023-04-30 22:13:01,110,[642]
2023-04-30 22:13:02,102,"[640, 733]"
2023-04-30 22:13:03,100,[698]
2023-04-30 22:13:04,97,[727]
2023-04-30 22:13:05,92,"[807, 781]"
2023-04-30 22:13:06,90,[786]
2023-04-30 22:13:08,87,"[710, 713]"
2023-04-30 22:13:08,87,[691]
2023-04-30 22:13:09,88,"[642, 655]"
2023-04-30 22:13:10,89,[638]
2023-04-30 22:13:11,91,"[645, 656]"
2023-04-30 22:13:12,91,[719]
2023-04-30 22:13:13,90,"[710, 715]"
2023-04-30 22:13:14,90,[652]
2023-04-30 22:13:15,90,"[697, 718]"
2023-04-30 22:13:16,89,[710]
2023-04-30 22:13:17,89,"[703, 694]"
2023-04-30 22:13:18,89,[686]
2023-04-30 22:13:19,89,"[647, 680]"
2023-04-30 22:13:20,90,[681]
2023-04-30 22:13:21,90,[710]
2023-04-30 22:13:21,89,"[727, 747]"
2023-04-30 22:13:23,88,[751]
2023-04-30 22:13:23,87,"[755, 751]"
2023-04-30 22:13:24,86,[711]
2023-04-30 22:13:25,86,"[700, 690]"
2023-04-30 22:13:27,86,[680]
2023-04-30 22:13:28,87,"[696, 695]"
2023-04-30 22:13:29,87,[667]
2023-04-30 22:13:30,88,[665]
2023-04-30 22:13:31,89,"[681, 719]"
2023-04-30 22:13:32,89,[753]
2023-04-30 22:13:33,87,"[748, 748]"
2023-04-30 22:13:34,86,[742]
2023-04-30 22:13:35,86,[747]
2023-04-30 22:13:36,85,"[752, 744]"
2023-04-30 22:13:37,85,[739]
2023-04-30 22:13:38,84,"[741, 723]"
2023-04-30 22:13:39,84,[705]
2023-04-30 22:13:40,84,[717]
2023-04-30 22:13:41,85,"[722, 728]"
2023-04-30 22:13:42,85,
2023-04-30 22:13:43,85,
2023-04-30 22:13:44,85,
2023-04-30 22:13:45,85,
2023-04-30 22:13:46,85,
2023-04-30 22:13:47,85,
2023-04-30 22:13:48,85,"[735, 721]"
2023-04-30 22:13:49,85,
2023-04-30 22:13:50,85,
2023-04-30 22:13:51,85,
2023-04-30 22:13:52,84,[6800]
2023-04-30 22:13:53,84,
2023-04-30 22:13:54,84,
2023-04-30 22:13:55,84,
2023-04-30 22:13:56,84,
2023-04-30 22:13:58,84,
2023-04-30 22:13:58,84,
2023-04-30 22:13:59,84,
2023-04-30 22:14:00,84,
2023-04-30 22:14:01,84,
2023-04-30 22:14:02,0,
2023-04-30 22:14:03,0,
