Timestamp,Heart_rate,RR intervals
2023-04-30 21:40:47,95,[646]
2023-04-30 21:40:47,94,"[685, 687]"
2023-04-30 21:40:48,94,[692]
2023-04-30 21:40:50,93,[709]
2023-04-30 21:40:50,91,"[717, 707]"
2023-04-30 21:40:51,90,[685]
2023-04-30 21:40:53,90,"[663, 671]"
2023-04-30 21:40:54,91,[705]
2023-04-30 21:40:54,90,[788]
2023-04-30 21:40:56,88,"[785, 770]"
2023-04-30 21:40:56,86,[749]
2023-04-30 21:40:57,86,[750]
2023-04-30 21:40:59,85,"[758, 763]"
2023-04-30 21:41:00,84,[756]
2023-04-30 21:41:00,84,"[738, 724]"
2023-04-30 21:41:02,84,[733]
2023-04-30 21:41:02,84,[622]
2023-04-30 21:41:03,84,"[830, 780]"
2023-04-30 21:41:05,83,[801]
2023-04-30 21:41:05,82,[868]
2023-04-30 21:41:07,80,[871]
2023-04-30 21:41:08,79,[886]
2023-04-30 21:41:08,77,"[823, 792]"
2023-04-30 21:41:09,77,[825]
2023-04-30 21:41:11,77,[835]
2023-04-30 21:41:11,77,"[761, 734]"
2023-04-30 21:41:13,77,[711]
2023-04-30 21:41:14,78,[724]
2023-04-30 21:41:14,79,"[769, 788]"
2023-04-30 21:41:16,79,[812]
2023-04-30 21:41:17,79,[799]
2023-04-30 21:41:18,79,[811]
2023-04-30 21:41:19,78,"[841, 807]"
2023-04-30 21:41:21,78,[858]
2023-04-30 21:41:21,77,[785]
2023-04-30 21:41:22,77,[816]
2023-04-30 21:41:23,77,"[789, 844]"
2023-04-30 21:41:24,77,[876]
2023-04-30 21:41:25,76,[852]
2023-04-30 21:41:27,76,[792]
2023-04-30 21:41:27,76,"[840, 823]"
2023-04-30 21:41:28,75,[811]
2023-04-30 21:41:29,75,[807]
2023-04-30 21:41:30,75,[819]
2023-04-30 21:41:31,75,[874]
2023-04-30 21:41:32,75,"[856, 834]"
2023-04-30 21:41:33,75,[849]
2023-04-30 21:41:34,74,[889]
2023-04-30 21:41:35,74,[832]
2023-04-30 21:41:36,74,[880]
2023-04-30 21:41:37,74,[929]
2023-04-30 21:41:38,73,"[870, 891]"
2023-04-30 21:41:39,72,[881]
2023-04-30 21:41:40,72,[881]
2023-04-30 21:41:41,72,[780]
2023-04-30 21:41:42,72,[852]
2023-04-30 21:41:43,72,[812]
2023-04-30 21:41:44,73,"[885, 945]"
2023-04-30 21:41:45,72,[977]
2023-04-30 21:41:46,71,[966]
2023-04-30 21:41:47,70,[1012]
