Timestamp,Heart_rate,RR intervals
2023-05-01 18:00:19,86,[647]
2023-05-01 18:00:19,86,[675]
2023-05-01 18:00:20,87,[767]
2023-05-01 18:00:22,86,"[840, 797]"
2023-05-01 18:00:22,84,[849]
2023-05-01 18:00:23,83,[862]
2023-05-01 18:00:25,81,"[799, 726]"
2023-05-01 18:00:25,81,[718]
2023-05-01 18:00:26,82,"[674, 671]"
2023-05-01 18:00:28,83,[687]
2023-05-01 18:00:28,84,"[717, 743]"
2023-05-01 18:00:29,84,[731]
2023-05-01 18:00:31,84,[695]
2023-05-01 18:00:31,85,"[717, 720]"
2023-05-01 18:00:32,85,"[699, 627]"
2023-05-01 18:00:34,86,[597]
2023-05-01 18:00:34,88,[653]
2023-05-01 18:00:35,89,"[759, 751]"
2023-05-01 18:00:37,88,[765]
2023-05-01 18:00:37,86,"[758, 745]"
2023-05-01 18:00:38,86,[736]
2023-05-01 18:00:40,85,[731]
2023-05-01 18:00:41,85,"[728, 768]"
2023-05-01 18:00:42,85,[763]
2023-05-01 18:00:43,84,[748]
2023-05-01 18:00:43,83,"[763, 720]"
2023-05-01 18:00:44,83,[754]
2023-05-01 18:00:46,83,[756]
2023-05-01 18:00:46,83,"[747, 761]"
2023-05-01 18:00:48,83,[788]
2023-05-01 18:00:49,82,[796]
2023-05-01 18:00:50,82,[865]
2023-05-01 18:00:51,80,"[849, 835]"
2023-05-01 18:00:53,79,[821]
2023-05-01 18:00:53,79,[832]
2023-05-01 18:00:54,78,[835]
2023-05-01 18:00:55,78,"[823, 775]"
2023-05-01 18:00:56,78,[772]
2023-05-01 18:00:57,78,[782]
2023-05-01 18:00:58,78,"[750, 714]"
2023-05-01 18:00:59,79,[787]
2023-05-01 18:01:00,79,[808]
2023-05-01 18:01:01,79,[859]
2023-05-01 18:01:02,78,"[847, 787]"
2023-05-01 18:01:03,77,[775]
2023-05-01 18:01:04,78,"[739, 727]"
2023-05-01 18:01:05,79,[737]
2023-05-01 18:01:06,80,"[715, 655]"
2023-05-01 18:01:07,81,[637]
2023-05-01 18:01:08,82,[686]
2023-05-01 18:01:09,84,"[747, 767]"
2023-05-01 18:01:10,83,[789]
2023-05-01 18:01:11,83,[793]
2023-05-01 18:01:12,82,"[753, 795]"
2023-05-01 18:01:13,82,[792]
2023-05-01 18:01:14,81,"[751, 714]"
2023-05-01 18:01:15,81,[718]
2023-05-01 18:01:17,82,"[727, 692]"
2023-05-01 18:01:17,83,[662]
2023-05-01 18:01:19,84,[672]
2023-05-01 18:01:19,85,"[693, 723]"
2023-05-01 18:01:21,85,[708]
2023-05-01 18:01:21,86,"[727, 726]"
2023-05-01 18:01:22,85,[662]
2023-05-01 18:01:23,87,"[681, 702]"
2023-05-01 18:01:24,87,[700]
2023-05-01 18:01:25,87,"[685, 689]"
2023-05-01 18:01:26,88,[700]
2023-05-01 18:01:27,87,"[728, 686]"
2023-05-01 18:01:28,87,[681]
2023-05-01 18:01:29,88,"[696, 691]"
2023-05-01 18:01:30,88,[684]
2023-05-01 18:01:31,88,"[721, 709]"
2023-05-01 18:01:32,88,[649]
2023-05-01 18:01:33,90,"[599, 594]"
2023-05-01 18:01:33,92,[634]
2023-05-01 18:01:34,93,"[695, 726]"
2023-05-01 18:01:35,92,[684]
2023-05-01 18:01:37,91,"[700, 738]"
2023-05-01 18:01:38,90,[729]
2023-05-01 18:01:39,89,[705]
2023-05-01 18:01:40,88,"[743, 760]"
2023-05-01 18:01:42,87,[724]
2023-05-01 18:01:42,87,[762]
2023-05-01 18:01:43,85,"[756, 756]"
2023-05-01 18:01:44,85,[745]
2023-05-01 18:01:45,84,"[776, 760]"
2023-05-01 18:01:46,84,[726]
2023-05-01 18:01:47,83,[767]
2023-05-01 18:01:48,83,"[774, 738]"
2023-05-01 18:01:49,83,[748]
2023-05-01 18:01:50,83,[767]
2023-05-01 18:01:51,83,"[727, 742]"
2023-05-01 18:01:52,83,[770]
2023-05-01 18:01:53,82,[762]
2023-05-01 18:01:54,82,"[699, 732]"
2023-05-01 18:01:55,83,[748]
2023-05-01 18:01:56,83,[734]
2023-05-01 18:01:57,83,"[783, 814]"
2023-05-01 18:01:58,82,[774]
2023-05-01 18:01:59,81,"[757, 779]"
2023-05-01 18:02:00,81,[742]
2023-05-01 18:02:01,81,[700]
2023-05-01 18:02:02,82,"[715, 715]"
2023-05-01 18:02:03,83,"[741, 678]"
2023-05-01 18:02:04,83,[644]
