Timestamp,Heart_rate,RR intervals
2023-05-01 22:00:05,116,"[511, 509]"
2023-05-01 22:00:06,118,"[504, 503]"
2023-05-01 22:00:07,119,"[503, 506]"
2023-05-01 22:00:08,120,"[504, 502]"
2023-05-01 22:00:09,121,"[501, 504]"
2023-05-01 22:00:10,121,"[506, 497]"
2023-05-01 22:00:11,122,"[493, 493]"
2023-05-01 22:00:12,123,"[499, 501]"
2023-05-01 22:00:13,123,"[511, 517]"
2023-05-01 22:00:14,121,"[516, 507]"
2023-05-01 22:00:15,121,"[506, 506]"
2023-05-01 22:00:16,121,"[508, 511]"
2023-05-01 22:00:17,121,"[510, 508]"
2023-05-01 22:00:18,121,"[506, 506]"
2023-05-01 22:00:19,121,"[508, 502]"
2023-05-01 22:00:20,121,"[502, 502]"
2023-05-01 22:00:21,122,"[502, 502]"
2023-05-01 22:00:22,122,"[508, 502, 505]"
2023-05-01 22:00:23,122,[507]
2023-05-01 22:00:24,122,"[503, 502, 506]"
2023-05-01 22:00:25,122,"[509, 509]"
2023-05-01 22:00:26,121,"[504, 504]"
2023-05-01 22:00:27,122,"[500, 498]"
2023-05-01 22:00:28,122,"[498, 501]"
2023-05-01 22:00:29,122,"[505, 509]"
2023-05-01 22:00:30,122,"[512, 513]"
2023-05-01 22:00:32,121,"[513, 518]"
2023-05-01 22:00:32,120,"[523, 526]"
2023-05-01 22:00:33,119,"[520, 518]"
2023-05-01 22:00:35,119,"[515, 518]"
2023-05-01 22:00:36,119,[518]
2023-05-01 22:00:37,119,"[523, 538]"
2023-05-01 22:00:38,117,"[550, 559]"
2023-05-01 22:00:39,115,"[550, 544]"
2023-05-01 22:00:40,114,"[536, 525]"
2023-05-01 22:00:41,115,"[513, 507]"
2023-05-01 22:00:41,117,"[506, 505]"
2023-05-01 22:00:42,119,"[507, 509]"
2023-05-01 22:00:43,120,"[504, 497]"
2023-05-01 22:00:45,121,"[496, 500]"
2023-05-01 22:00:45,122,"[503, 502]"
2023-05-01 22:00:46,122,"[505, 507]"
2023-05-01 22:00:47,122,"[505, 507]"
2023-05-01 22:00:48,122,"[507, 504]"
2023-05-01 22:00:49,122,"[506, 509]"
2023-05-01 22:00:50,121,"[521, 521]"
2023-05-01 22:00:51,120,"[518, 518]"
2023-05-01 22:00:52,120,"[513, 512]"
2023-05-01 22:00:53,120,"[508, 502]"
2023-05-01 22:00:54,121,"[505, 505]"
2023-05-01 22:00:55,121,"[504, 503, 500]"
2023-05-01 22:00:56,121,[506]
2023-05-01 22:00:57,121,"[510, 522]"
2023-05-01 22:00:58,120,"[542, 543]"
2023-05-01 22:00:59,118,"[528, 522]"
2023-05-01 22:01:00,118,"[519, 509]"
2023-05-01 22:01:02,119,"[509, 504]"
2023-05-01 22:01:03,120,"[499, 499]"
2023-05-01 22:01:04,122,"[495, 486, 480]"
2023-05-01 22:01:05,124,"[471, 468]"
